CODE,STATION,STATE,TempMin,TempMax,DOMin,DOMax,PHMin,PHMax,CONMin,CONMax,BODMin,BODMax,NMin,NMax,FCMin,FCMax,TCMin,TCMax,Year,TempMean,DOMean,PHMean,CONMean,BODMean,NMean,FCMean,TCMean
2485,"RIVER GANGA U/S, VINDHYACHAL,
MIRZAPUR",UTTAR PRADESH,18.0,32.0,6.8,12.0,5.5,8.5,254,540,1.8,3.2,0.3,1.2,500,1300,1300,17000,2021,25.0,9.4,7.0,397.0,2.5,0.75,900.0,9150.0
2486,"RIVER GANGA D/S, MIRZAPUR",UTTAR PRADESH,18.5,32.0,6.4,10.3,6.6,8.6,262,548,1.7,4.2,0.3,1.2,800,14000,1400,23000,2021,25.25,8.350000000000001,7.6,405.0,2.95,0.75,7400.0,12200.0
10153,"RIVER GANGA AT
CHUNAR",UTTAR PRADESH,18.5,32.0,6.6,11.4,7.4,8.5,258,542,2.3,3.5,0.3,1.2,4000,11000,9000,17000,2021,25.25,9.0,7.95,400.0,2.9,0.75,7500.0,13000.0
1070,"RIVER GANGA AT VARANASI U/S
(ASSIGHAT), U.P",UTTAR PRADESH,18.0,31.0,6.8,10.0,7.5,8.5,262,548,1.7,2.8,0.3,1.26,500,1300,1100,2200,2021,24.5,8.4,8.0,405.0,2.25,0.78,900.0,1650.0
1071,"RIVER GANGA AT VARANASI D/S
(MALVIYA BRIDGE), U.P",UTTAR PRADESH,18.0,31.0,6.2,9.4,7.3,8.4,274,560,3.3,4.1,0.3,1.52,7000,13000,13000,23000,2021,24.5,7.800000000000001,7.85,417.0,3.6999999999999997,0.91,10000.0,18000.0
10152,"RIVER GANGA A/C GOMTI RIVER,
BHUSAULA",UTTAR PRADESH,18.5,31.0,5.5,9.6,7.4,8.5,236,540,2.5,4.1,0.3,1.45,4000,11000,9000,17000,2021,24.75,7.55,7.95,388.0,3.3,0.875,7500.0,13000.0
10156,"RIVER GANGA AT BATHING GHAT (GOLA
GHAT)",UTTAR PRADESH,15.0,33.0,5.4,10.6,8.0,8.4,228,327,3.4,4.2,,,2100,13000,4600,24000,2021,24.0,8.0,8.2,277.5,3.8,,7550.0,14300.0
1073,"RIVER GANGA AT TRIGHAT (GHAZIPUR),
U.P",UTTAR PRADESH,18.5,31.5,6.0,8.8,7.4,8.5,280,552,3.4,4.4,0.3,1.6,9000,14000,17000,26000,2021,25.0,7.4,7.95,416.0,3.9000000000000004,0.9500000000000001,11500.0,21500.0
30075,"RIVER GANGA AT
TARIGHAT GHAZIPUR
(U.P.)",UTTAR PRADESH,21.0,27.2,6.5,8.8,7.3,7.8,274,659,1.7,6.0,0.3,2.85,20,79000,78,220000,2021,24.1,7.65,7.55,466.5,3.85,1.575,39510.0,110039.0
1074,RIVER GANGA AT BUXAR,BIHAR,13.0,32.0,5.4,11.5,7.5,8.7,197,579,1.0,2.5,0.3,1.15,790,160000,1100,160000,2021,22.5,8.45,8.1,388.0,1.75,0.725,80395.0,80550.0
10113,"RIVER GANGA AT U/S
JAIL GHAT, BUXAR",BIHAR,13.0,32.0,5.7,12.5,7.4,8.6,173,540,1.0,2.6,0.6,0.84,170,160000,260,160000,2021,22.5,9.1,8.0,356.5,1.8,0.72,80085.0,80130.0
2551,"RIVER GANGA AT BUXAR,
RAMREKHAGHAT",BIHAR,14.0,32.0,5.2,11.7,7.5,8.4,229,591,1.0,3.3,0.3,0.8,2700,160000,2700,160000,2021,23.0,8.45,7.95,410.0,2.15,0.55,81350.0,81350.0
3113,"RIVER GANGA AT D/S BUXAR NEAR ROAD
BRIDGE",BIHAR,16.0,31.0,5.1,10.9,7.4,8.4,227,598,1.0,6.4,0.3,0.87,4900,160000,11000,160000,2021,23.5,8.0,7.9,412.5,3.7,0.585,82450.0,85500.0
10131,"RIVER GANGA AT U/S
BARAHPUR BINDTOLI",BIHAR,13.0,31.0,6.1,11.4,7.0,8.4,192,459,1.0,2.9,0.3,1.07,680,160000,1100,160000,2021,22.0,8.75,7.7,325.5,1.95,0.685,80340.0,80550.0
30076,"RIVER GANGA AT
MANJHIGHAT(BIHAR)",BIHAR,21.0,27.2,6.7,9.3,7.4,8.0,267,632,2.8,4.8,0.3,2.55,2,13000,2,28000,2021,24.1,8.0,7.7,449.5,3.8,1.4249999999999998,6501.0,14001.0
10162,"RIVER GANGA AT ARA CHAPRA ROAD BRIDGE (KOILWER BANURA
CHAPRA ROAD)",BIHAR,14.0,31.0,5.6,10.8,7.5,8.2,171,519,1.0,2.8,0.3,0.62,170,160000,260,160000,2021,22.5,8.2,7.85,345.0,1.9,0.45999999999999996,80085.0,80130.0
2564,"RIVER GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,
CHAPRA",BIHAR,13.0,31.0,5.9,9.8,7.2,8.2,188,510,1.0,2.9,0.3,0.6,2300,160000,2300,160000,2021,22.0,7.8500000000000005,7.699999999999999,349.0,1.95,0.44999999999999996,81150.0,81150.0
10114,"RIVER GANGA AT MAA AMBIKA ASTHAN, AAMI,
SARAN",BIHAR,12.0,29.0,5.6,9.9,6.6,8.1,180,532,1.0,2.8,0.3,0.81,2100,160000,2300,160000,2021,20.5,7.75,7.35,356.0,1.9,0.555,81050.0,81150.0
3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA
PUL) ,PATNA",BIHAR,16.0,31.0,3.9,11.2,7.0,8.4,167,432,1.1,4.0,0.3,0.61,200,160000,280,160000,2021,23.5,7.55,7.7,299.5,2.55,0.45499999999999996,80100.0,80140.0
1077,"RIVER GANGA AT KURJI, PATNA U/S",BIHAR,16.0,31.0,5.0,10.0,7.1,8.4,201,472,1.2,4.0,0.3,1.15,3300,540000,4600,540000,2021,23.5,7.5,7.75,336.5,2.6,0.725,271650.0,272300.0
2552,"RIVER GANGA AT GANDHIGHAT, NIT
PATNA",BIHAR,16.0,30.0,4.3,8.9,7.2,8.1,185,484,1.2,3.0,0.3,1.14,92000,160000,92000,160000,2021,23.0,6.6,7.65,334.5,2.1,0.72,126000.0,126000.0
10115,RIVER GANGA AT GULABI GHAT,BIHAR,16.0,32.0,4.4,9.3,7.1,8.2,201,468,1.4,3.2,0.3,0.87,35000,160000,54000,160000,2021,24.0,6.8500000000000005,7.6499999999999995,334.5,2.3,0.585,97500.0,107000.0
1079,"RIVER GANGA AT PATNA D/S (GANGA BRIDGE), GAIGHAT",BIHAR,15.0,31.0,4.3,9.9,7.2,8.4,213,440,1.2,3.0,0.3,0.98,17000,160000,17000,160000,2021,23.0,7.1,7.800000000000001,326.5,2.1,0.64,88500.0,88500.0
3122,"RIVER GANGA AT
MALSALAMI, PATNA",BIHAR,14.0,28.0,6.2,10.1,7.6,8.2,253,458,1.1,2.5,0.3,0.87,3300,160000,4900,160000,2021,21.0,8.15,7.8999999999999995,355.5,1.8,0.585,81650.0,82450.0
4297,"RIVER GANGA AT KACHCHIDARGAH BIDUPUR ROAD BRIDGE,
PATNA",BIHAR,14.0,31.0,4.5,11.6,7.3,8.3,194,453,1.2,3.0,0.3,0.95,13000,160000,17000,160000,2021,22.5,8.05,7.800000000000001,323.5,2.1,0.625,86500.0,88500.0
10122,"RIVER GANGA AT
TRIVENI GHAT, PATNA",BIHAR,14.0,30.0,4.5,12.6,7.3,8.3,201,450,1.3,3.0,0.3,0.86,1100,160000,3300,160000,2021,22.0,8.55,7.800000000000001,325.5,2.15,0.58,80550.0,81650.0
4301,"RIVER GANGA AT BAKHTIYARPURTAJPUR BRIDGE ON GANGA,
ATHMALGOLA",BIHAR,14.0,30.0,6.7,11.3,7.0,8.2,196,481,1.0,2.2,0.3,0.74,1300,160000,1700,160000,2021,22.0,9.0,7.6,338.5,1.6,0.52,80650.0,80850.0
2553,"RIVER GANGA AT KEWALA GHAT,FATUHA,
PATNA",BIHAR,14.0,32.0,5.3,8.9,7.2,8.4,165,481,1.8,4.1,0.3,1.0,3300,160000,7000,160000,2021,23.0,7.1,7.800000000000001,323.0,2.9499999999999997,0.65,81650.0,83500.0
3115,RIVER GANGA AT BARH,BIHAR,14.0,30.0,5.6,11.4,7.4,8.2,188,661,1.0,3.0,0.3,0.81,1700,160000,2100,160000,2021,22.0,8.5,7.8,424.5,2.0,0.555,80850.0,81050.0
10130,"RIVER GANGA AT D/S NAWADAGHAT , BARH
,PATNA",BIHAR,14.0,32.0,5.2,12.6,7.3,8.4,186,433,1.0,2.7,0.3,1.0,680,160000,780,160000,2021,23.0,8.9,7.85,309.5,1.85,0.65,80340.0,80390.0
1817,"RIVER GANGA AT MOKAMA (U/S), MAHADEO ASTHAN,
PATNA",BIHAR,13.0,32.0,5.7,12.3,7.2,8.6,192,453,1.0,2.8,0.3,0.9,1300,160000,2200,160000,2021,22.5,9.0,7.9,322.5,1.9,0.6,80650.0,81100.0
1815,"RIVER GANGA AT
MOKAMA (D/S)",BIHAR,15.0,29.0,5.9,11.5,7.4,8.6,189,426,1.0,7.9,,0.74,780,160000,780,160000,2021,22.0,8.7,8.0,307.5,4.45,,80390.0,80390.0
3123,"RIVER GANGA AT BARAHIYA, NEPALITOLA, MARANCHI,
;LAKSHISARAI",BIHAR,14.0,32.0,5.4,12.8,7.2,8.6,191,457,1.1,2.8,0.3,0.9,2300,160000,2600,170000,2021,23.0,9.100000000000001,7.9,324.0,1.95,0.6,81150.0,86300.0
3116,"RIVER GANGA AT U/S MUNGER (NEAR INTAKE
WELL ON GANGA)",BIHAR,17.0,30.0,5.4,11.1,7.2,8.5,154,431,1.1,2.8,0.3,0.74,1700,160000,4600,160000,2021,23.5,8.25,7.85,292.5,1.95,0.52,80850.0,82300.0
1818,"RIVER GANGA AT
MUNGER",BIHAR,17.0,30.0,5.6,10.5,7.3,8.6,169,430,1.1,3.2,0.3,0.73,1100,160000,1700,160000,2021,23.5,8.05,7.949999999999999,299.5,2.1500000000000004,0.515,80550.0,80850.0
3117,"RIVER GANGA AT U/S SULTANGANJ,
BHAGALPUR",BIHAR,17.0,29.0,6.4,10.4,7.3,8.4,170,443,1.0,2.3,0.3,0.9,2200,160000,2600,160000,2021,23.0,8.4,7.85,306.5,1.65,0.6,81100.0,81300.0
4398,"RIVER GANGA AT WATER INTAKE POINT, BHAGALPUR",BIHAR,15.0,30.0,5.8,9.8,7.3,8.6,196,1080,1.6,3.2,0.3,1.2,6300,160000,6300,160000,2021,22.5,7.800000000000001,7.949999999999999,638.0,2.4000000000000004,0.75,83150.0,83150.0
2554,"RIVER GANGA AT SULTANGANJ,
BHAGALPUR",BIHAR,17.0,29.0,6.3,10.8,7.3,8.5,196,439,1.4,2.9,0.3,35.1,4900,160000,4900,160000,2021,23.0,8.55,7.9,317.5,2.15,17.7,82450.0,82450.0
10138,"RIVER GANGA AT CHAMPANAGAR,
BHAGALPUR",BIHAR,15.0,29.0,5.6,9.5,7.5,8.5,191,421,1.0,4.2,0.3,26.0,1300,160000,2700,160000,2021,22.0,7.55,8.0,306.0,2.6,13.15,80650.0,81350.0
1819,RIVER GANGA AT BHAGALPUR,BIHAR,15.0,30.0,6.1,11.1,7.5,8.4,190,437,1.0,3.0,0.3,0.65,1700,160000,3300,160000,2021,22.5,8.6,7.95,313.5,2.0,0.475,80850.0,81650.0
3118,"RIVER GANGA AT U/S
BHAGALPUR NEAR
BARARIGHAT",BIHAR,15.0,30.0,3.7,10.0,7.1,8.5,173,1010,1.8,6.6,0.3,1.0,3400,160000,34000,160000,2021,22.5,6.85,7.8,591.5,4.2,0.65,81700.0,97000.0
1816,RIVER GANGA AT KAHALGAON,BIHAR,14.0,31.0,6.2,10.1,7.1,8.3,194,453,1.0,2.8,0.3,0.66,1400,160000,1700,160000,2021,22.5,8.15,7.7,323.5,1.9,0.48,80700.0,80850.0
10143,RIVER GANGA D/S NEAR CREMATION GHAT,BIHAR,14.0,29.0,6.0,10.6,3.5,8.4,160,434,1.2,2.6,0.3,1.06,1700,160000,1700,160000,2021,21.5,8.3,5.95,297.0,1.9,0.68,80850.0,80850.0
1080,"RIVER GANGA AT
BAHARAMPORE, MURSHIDABAD, WEST
BENGAL",WEST BENGAL,18.0,32.0,5.1,9.8,7.4,8.5,223,437,1.1,3.8,0.32,0.93,7000,170000,11000,280000,2021,25.0,7.45,7.95,330.0,2.45,0.625,88500.0,145500.0
10159,"RIVER GANGA AT BEHRAMPORE(KHAGRA),
MURSHIDABAD",WEST BENGAL,18.0,32.0,5.2,9.7,7.7,8.4,230,418,1.4,4.0,0.32,0.92,3300,220000,4900,540000,2021,25.0,7.449999999999999,8.05,324.0,2.7,0.62,111650.0,272450.0
10160,"RIVER GANGA AT BEHRAMPORE, (GORA
BAZAR),MURSHIDABAD",WEST BENGAL,18.0,32.0,5.1,9.7,7.5,8.4,214,980,1.1,3.8,0.32,0.93,3300,130000,4600,170000,2021,25.0,7.3999999999999995,7.95,597.0,2.45,0.625,66650.0,87300.0
2506,"RIVER TRIBENI ON GANGA, NEAR BURNING
GHAT, HOOGHLY",WEST BENGAL,19.0,33.0,4.6,9.4,7.4,8.6,217,443,1.4,4.7,0.32,0.96,2300,94000,3300,140000,2021,26.0,7.0,8.0,330.0,3.05,0.64,48150.0,71650.0
2511,"RIVER NABADIP ON GANGA, GHOSHPARA NEAR
MONIPURGHAT,NADIA",WEST BENGAL,17.0,33.0,5.0,9.6,7.1,8.5,208,424,1.4,4.2,0.32,0.98,2200,49000,4900,94000,2021,25.0,7.3,7.8,316.0,2.8,0.65,25600.0,49450.0
10161,"RIVER GANGA AT PALTA, SHITALTALA,",WEST BENGAL,19.0,34.0,3.5,9.9,7.3,8.4,210,443,2.6,4.7,0.32,0.97,33000,350000,49000,700000,2021,26.5,6.7,7.85,326.5,3.6500000000000004,0.645,191500.0,374500.0
1054,RIVER GANGA AT PALTA WEST BENGAL,WEST BENGAL,19.0,34.0,3.2,9.8,7.5,8.3,184,426,1.5,4.1,0.32,0.97,4900,240000,7900,350000,2021,26.5,6.5,7.9,305.0,2.8,0.645,122450.0,178950.0
1472,"RIVER GANGA AT
SERAMPORE,
HOOGHLY,WEST BENGAL",WEST BENGAL,19.0,34.0,3.2,9.5,7.2,8.5,222,467,1.1,4.5,0.32,0.97,1300,240000,2300,350000,2021,26.5,6.35,7.85,344.5,2.8,0.645,120650.0,176150.0
1053,"RIVER GANGA AT DAKSHMINESHWAR,
KOLKATA, WEST BENGAL",WEST BENGAL,19.0,34.0,4.0,7.7,7.0,8.0,223,506,1.8,4.0,0.32,1.59,31000,110000,79000,240000,2021,26.5,5.85,7.5,364.5,2.9,0.9550000000000001,70500.0,159500.0
1471,"RIVER GANGA AT HOWRAHSHIVPUR
WEST BENGAL",WEST BENGAL,21.0,33.0,4.0,7.8,7.0,8.0,183,455,1.7,3.9,0.32,1.3,13000,79000,49000,220000,2021,27.0,5.9,7.5,319.0,2.8,0.81,46000.0,134500.0
1470,"RIVER GANGA AT GARDEN REACH,
KOLKATA, WEST BENGAL",WEST BENGAL,19.0,35.0,4.0,7.8,7.1,8.0,204,454,1.7,3.6,0.32,1.81,23000,79000,49000,220000,2021,27.0,5.9,7.55,329.0,2.65,1.065,51000.0,134500.0
1052,"RIVER GANGA AT ULUBERIA ,
HOWRAH,WEST BENGAL",WEST BENGAL,19.0,31.0,4.1,7.8,7.0,7.8,238,497,1.2,4.0,0.32,1.62,4500,79000,7800,130000,2021,25.0,5.949999999999999,7.4,367.5,2.6,0.9700000000000001,41750.0,68900.0
1335,"RIVER GANGA AT PATIKALI NEAR DURGA
CHAK WEST BENGAL",WEST BENGAL,19.0,32.0,5.0,7.6,6.4,7.6,298,32730,1.3,2.5,0.48,2.35,7900,22000,11000,54000,2021,25.5,6.3,7.0,16514.0,1.9,1.415,14950.0,32500.0
1469,"RIVER GANGA AT DIAMOND HARBOUR, 24 PARGANAS (S)WEST
BENGAL",WEST BENGAL,23.0,34.0,4.0,7.4,7.0,7.8,204,6625,1.1,3.6,0.32,2.68,2300,7800,7000,14000,2021,28.5,5.7,7.4,3414.5,2.35,1.5,5050.0,10500.0
